,target_name_x,accession_1_x,query_name_x,accession_2_x,E-value_1_x,score_1_x,bias_1_x,E-value_2_x,score_2_x,bias_2_x,exp_x,reg_x,clu_x,ov_x,env_x,dom_x,rep_x,inc_x,description_x,TC,new_encoded_TC_2,accession_code,subfamilies,target_name_y,accession_1_y,query_name_y,accession_2_y,E-value_1_y,score_1_y,bias_1_y,E-value_2_y,score_2_y,bias_2_y,exp_y,reg_y,clu_y,ov_y,env_y,dom_y,rep_y,inc_y,description_y,D_classes,host,Names
755,tr|A0A2U8USW0|A0A2U8USW0_9CAUD,-,cluster_16,-,5.6e-37,127.3,0.4,1e-36,126.4,0.4,1.4,1,0,0,1,1,1,1,Probable tail spike protein OS=Klebsiella phage KP32_isolate 196 OX=2790307 PE=4 SV=1,TC16,TC16,A0A2U8USW0,Autographiviridae,tr|A0A2U8USW0|A0A2U8USW0_9CAUD,-,cluster_D66,-,3.9e-32,111.1,4.5,1e-31,109.8,0.4,2.8,3,0,0,3,3,2,1,Probable tail spike protein OS=Klebsiella phage KP32_isolate 196 OX=2790307 PE=4 SV=1,D66,Klebsiella,Klebsiella phage KP32_isolate 196.
756,tr|A0A2Z2U7P7|A0A2Z2U7P7_9CAUD,-,cluster_4,-,0.0,2207.6,33.1,0.0,2207.5,33.1,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Shigella phage Sfin-1 OX=2024314 GN=Sf11_67 PE=4 SV=1,TC4,TC4TC3TC9,A0A2Z2U7P7,Drexlerviridae,tr|A0A2Z2U7P7|A0A2Z2U7P7_9CAUD,-,cluster_D39,-,5.2999999999999996e-90,299.8,0.6,5.2999999999999996e-90,299.8,0.6,2.3,2,1,0,2,2,1,1,Tail fiber protein OS=Shigella phage Sfin-1 OX=2024314 GN=Sf11_67 PE=4 SV=1,D39,Shigella,Shigella phage Sfin-1.
757,tr|A0A2Z2U7S4|A0A2Z2U7S4_9CAUD,-,cluster_16,-,1.4e-45,155.7,19.5,1.9e-45,155.3,19.5,1.2,1,0,0,1,1,1,1,Tail fibers protein OS=Ralstonia phage RPSC1 OX=2041351 GN=RPSC1_7 PE=4 SV=1,TC16,TC16,A0A2Z2U7S4,Autographiviridae,tr|A0A2Z2U7S4|A0A2Z2U7S4_9CAUD,-,cluster_D66,-,4.5e-39,133.5,1.5,9.7e-39,132.4,1.5,1.6,1,0,0,1,1,1,1,Tail fibers protein OS=Ralstonia phage RPSC1 OX=2041351 GN=RPSC1_7 PE=4 SV=1,D66,Ralstonia,Ralstonia phage RPSC1.
758,tr|A0A2Z2XQ88|A0A2Z2XQ88_9CAUD,-,cluster_10,-,3.3e-30,105.1,7.6,5.7000000000000005e-30,104.3,7.6,1.5,1,0,0,1,1,1,1,Tail fiber protein OS=Phage 206 OX=2048063 GN=206_0026 PE=4 SV=1,TC10,TC10,A0A2Z2XQ88,Vequintavirinae,tr|A0A2Z2XQ88|A0A2Z2XQ88_9CAUD,-,cluster_D31,-,7.7e-65,215.9,0.8,2.2e-64,214.5,0.8,1.8,1,0,0,1,1,1,1,Tail fiber protein OS=Phage 206 OX=2048063 GN=206_0026 PE=4 SV=1,D31,Phage,Phage 206.
759,tr|A0A2Z2XRF7|A0A2Z2XRF7_9CAUD,-,cluster_9,-,0.0,1943.0,37.0,0.0,1434.7,2.8,3.0,1,1,1,2,2,2,2,Tail fiber protein OS=Phage 206 OX=2048063 GN=206_0034 PE=4 SV=1,TC9,TC9TC4TC3,A0A2Z2XRF7,Vequintavirinae,tr|A0A2Z2XRF7|A0A2Z2XRF7_9CAUD,-,cluster_D84,-,5.3e-144,478.1,0.1,8.9e-144,477.4,0.1,1.4,1,0,0,1,1,1,1,Tail fiber protein OS=Phage 206 OX=2048063 GN=206_0034 PE=4 SV=1,D84,Phage,Phage 206.
760,tr|A0A2Z2XS60|A0A2Z2XS60_9CAUD,-,cluster_12,-,0.0,2673.8,31.2,0.0,2673.6,31.2,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Phage 203 OX=2048062 GN=203_0038 PE=4 SV=1,TC12,TC12,A0A2Z2XS60,Vequintavirinae,tr|A0A2Z2XS60|A0A2Z2XS60_9CAUD,-,cluster_D7,-,1.4e-77,256.0,20.4,1.8999999999999998e-39,133.7,6.6,3.2,3,0,0,3,3,2,2,Tail fiber protein OS=Phage 203 OX=2048062 GN=203_0038 PE=4 SV=1,D7,Phage,Phage 203.
761,tr|A0A2Z2XU58|A0A2Z2XU58_9CAUD,-,cluster_12,-,0.0,2673.8,31.2,0.0,2673.6,31.2,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Phage 206 OX=2048063 GN=206_0038 PE=4 SV=1,TC12,TC12,A0A2Z2XU58,Vequintavirinae,tr|A0A2Z2XU58|A0A2Z2XU58_9CAUD,-,cluster_D7,-,1.4e-77,256.0,20.4,1.8999999999999998e-39,133.7,6.6,3.2,3,0,0,3,3,2,2,Tail fiber protein OS=Phage 206 OX=2048063 GN=206_0038 PE=4 SV=1,D7,Phage,Phage 206.
762,tr|A0A2Z2XV89|A0A2Z2XV89_9CAUD,-,cluster_10,-,3.3e-30,105.1,7.6,5.7000000000000005e-30,104.3,7.6,1.5,1,0,0,1,1,1,1,Tail fiber protein OS=Phage 203 OX=2048062 GN=203_0026 PE=4 SV=1,TC10,TC10,A0A2Z2XV89,Vequintavirinae,tr|A0A2Z2XV89|A0A2Z2XV89_9CAUD,-,cluster_D31,-,7.7e-65,215.9,0.8,2.2e-64,214.5,0.8,1.8,1,0,0,1,1,1,1,Tail fiber protein OS=Phage 203 OX=2048062 GN=203_0026 PE=4 SV=1,D31,Phage,Phage 203.
763,tr|A0A2Z2XWS7|A0A2Z2XWS7_9CAUD,-,cluster_9,-,0.0,1943.0,37.0,0.0,1434.7,2.8,3.0,1,1,1,2,2,2,2,Tail fiber protein OS=Phage 203 OX=2048062 GN=203_0034 PE=4 SV=1,TC9,TC9TC4TC3,A0A2Z2XWS7,Vequintavirinae,tr|A0A2Z2XWS7|A0A2Z2XWS7_9CAUD,-,cluster_D84,-,5.3e-144,478.1,0.1,8.9e-144,477.4,0.1,1.4,1,0,0,1,1,1,1,Tail fiber protein OS=Phage 203 OX=2048062 GN=203_0034 PE=4 SV=1,D84,Phage,Phage 203.
764,tr|A0A2Z3DMR9|A0A2Z3DMR9_9CAUD,-,cluster_15,-,5.6000000000000005e-74,249.5,13.3,1.4999999999999998e-49,168.7,3.5,4.1,1,1,3,4,4,4,4,Putative tail fiber protein OS=Escherichia phage EP335 OX=2070199 PE=4 SV=1,TC15,TC15TC7,A0A2Z3DMR9,Gordonclarkvirinae,tr|A0A2Z3DMR9|A0A2Z3DMR9_9CAUD,-,cluster_D42,-,9.8e-37,126.3,9.4,2e-21,76.4,0.6,4.2,1,1,3,4,4,4,4,Putative tail fiber protein OS=Escherichia phage EP335 OX=2070199 PE=4 SV=1,D42,Escherichia,Escherichia phage EP335.
765,tr|A0A2Z4Q2N1|A0A2Z4Q2N1_9CAUD,-,cluster_16,-,9.499999999999999e-220,731.2,52.7,7.099999999999999e-175,582.9,34.5,2.0,2,0,0,2,2,2,2,Tail fiber protein OS=Escherichia phage vB_EcoP_S523 OX=2233775 PE=4 SV=1,TC16,TC16,A0A2Z4Q2N1,Autographiviridae,tr|A0A2Z4Q2N1|A0A2Z4Q2N1_9CAUD,-,cluster_D66,-,3.5e-75,250.1,4.0,7.3e-75,249.1,4.0,1.6,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage vB_EcoP_S523 OX=2233775 PE=4 SV=1,D66,Escherichia,Escherichia phage vB_EcoP_S523.
766,tr|A0A2Z4Q3B6|A0A2Z4Q3B6_9CAUD,-,cluster_7,-,1.6e-45,155.9,19.4,1.4999999999999999e-40,139.5,2.1,2.2,2,0,0,2,2,2,2,Tail fiber protein OS=Escherichia phage LL5 OX=2233992 GN=CPT_LL5_57 PE=4 SV=1,TC7,TC7,A0A2Z4Q3B6,Drexlerviridae,tr|A0A2Z4Q3B6|A0A2Z4Q3B6_9CAUD,-,cluster_D21,-,1.7e-25,90.0,3.8,2.8e-25,89.2,1.9,2.2,1,1,0,2,2,1,1,Tail fiber protein OS=Escherichia phage LL5 OX=2233992 GN=CPT_LL5_57 PE=4 SV=1,D21,Escherichia,Escherichia phage LL5.
767,tr|A0A2Z4Q4A9|A0A2Z4Q4A9_9CAUD,-,cluster_4,-,0.0,1936.0,29.7,0.0,1935.7,29.7,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage LL5 OX=2233992 GN=CPT_LL5_51 PE=4 SV=1,TC4,TC4TC3TC9,A0A2Z4Q4A9,Drexlerviridae,tr|A0A2Z4Q4A9|A0A2Z4Q4A9_9CAUD,-,cluster_D39,-,2.4e-86,287.9,4.8,2.7000000000000003e-86,287.7,0.9,2.8,2,1,0,2,2,1,1,Tail fiber protein OS=Escherichia phage LL5 OX=2233992 GN=CPT_LL5_51 PE=4 SV=1,D39,Escherichia,Escherichia phage LL5.
768,tr|A0A2Z4QB51|A0A2Z4QB51_9CAUD,-,cluster_0,-,0.0,1037.2,58.3,2.6e-296,985.7,45.5,2.0,1,1,0,2,2,2,2,"Long tail fiber, proximal subunit OS=Klebsiella phage Mineola OX=2234047 GN=CPT_Mineola_251 PE=4 SV=",TC0,TC0TC14,A0A2Z4QB51,Straboviridae,tr|A0A2Z4QB51|A0A2Z4QB51_9CAUD,-,cluster_D38,-,3.2000000000000003e-71,236.5,41.8,4.9e-41,139.2,8.5,5.2,2,2,3,5,5,5,4,"Long tail fiber, proximal subunit OS=Klebsiella phage Mineola OX=2234047 GN=CPT_Mineola_251 PE=4 SV=",D38,Klebsiella,Klebsiella phage Mineola.
769,tr|A0A2Z4QBG0|A0A2Z4QBG0_9CAUD,-,cluster_15,-,3.5e-20,71.4,37.2,7.1e-12,43.9,14.8,3.8,1,1,2,3,3,3,3,"Long tail fiber, distal subunit OS=Klebsiella phage Mineola OX=2234047 GN=CPT_Mineola_254 PE=4 SV=1",TC15,TC15,A0A2Z4QBG0,Straboviridae,tr|A0A2Z4QBG0|A0A2Z4QBG0_9CAUD,-,cluster_D64,-,1.1e-13,51.2,6.6,1.5e-13,50.8,2.2,3.0,2,0,0,2,2,2,1,"Long tail fiber, distal subunit OS=Klebsiella phage Mineola OX=2234047 GN=CPT_Mineola_254 PE=4 SV=1",D64,Klebsiella,Klebsiella phage Mineola.
770,tr|A0A2Z4QCC2|A0A2Z4QCC2_9CAUD,-,cluster_11,-,6.3e-46,156.7,6.7,7.5e-46,156.4,6.7,1.1,1,0,0,1,1,1,1,"Hinge connector of long tail fiber, distal connector OS=Klebsiella phage Mineola OX=2234047 GN=CPT_M",TC11,TC11,A0A2Z4QCC2,Straboviridae,tr|A0A2Z4QCC2|A0A2Z4QCC2_9CAUD,-,cluster_D81,-,1.5000000000000002e-22,79.0,0.1,3.2000000000000003e-22,77.9,0.1,1.6,1,0,0,1,1,1,1,"Hinge connector of long tail fiber, distal connector OS=Klebsiella phage Mineola OX=2234047 GN=CPT_M",D81,Klebsiella,Klebsiella phage Mineola.
771,tr|A0A2Z4QCY2|A0A2Z4QCY2_9CAUD,-,cluster_1,-,4.5e-13,48.8,0.0,4.5e-13,48.8,0.0,3.0,2,1,0,3,3,2,1,Tail fiber protein OS=Klebsiella phage ZCKP1 OX=2201417 PE=4 SV=1,TC1,TC1,A0A2Z4QCY2,Stephanstirmvirinae,tr|A0A2Z4QCY2|A0A2Z4QCY2_9CAUD,-,cluster_D68,-,1.1e-14,54.4,0.0,2.3e-14,53.3,0.0,1.5,1,0,0,1,1,1,1,Tail fiber protein OS=Klebsiella phage ZCKP1 OX=2201417 PE=4 SV=1,D68,Klebsiella,Klebsiella phage ZCKP1.
772,tr|A0A2Z4QEF7|A0A2Z4QEF7_9CAUD,-,cluster_15,-,3.1e-21,74.9,5.2,3.1e-21,74.9,5.2,3.3,1,1,2,3,3,2,1,Putative tail fiber OS=Escherichia phage Eco_BIFF OX=2175169 PE=4 SV=1,TC15,TC15TC7,A0A2Z4QEF7,Drexlerviridae,tr|A0A2Z4QEF7|A0A2Z4QEF7_9CAUD,-,cluster_D21,-,2.7e-11,43.6,1.3,8.9e-11,41.9,0.5,2.2,1,1,0,2,2,1,1,Putative tail fiber OS=Escherichia phage Eco_BIFF OX=2175169 PE=4 SV=1,D21,Escherichia,Escherichia phage Eco_BIFF.
773,tr|A0A2Z4QEI2|A0A2Z4QEI2_9CAUD,-,cluster_4,-,0.0,2182.0,28.5,0.0,2181.8,28.5,1.0,1,0,0,1,1,1,1,Putative tail fiber protein OS=Escherichia phage Eco_BIFF OX=2175169 PE=4 SV=1,TC4,TC4TC3TC9,A0A2Z4QEI2,Drexlerviridae,tr|A0A2Z4QEI2|A0A2Z4QEI2_9CAUD,-,cluster_D39,-,1.2e-89,298.6,0.6,1.2e-89,298.6,0.6,2.3,2,1,0,2,2,1,1,Putative tail fiber protein OS=Escherichia phage Eco_BIFF OX=2175169 PE=4 SV=1,D39,Escherichia,Escherichia phage Eco_BIFF.
774,tr|A0A2Z4QEL7|A0A2Z4QEL7_9CAUD,-,cluster_10,-,0.0,1429.5,46.1,0.0,1429.4,46.1,1.0,1,0,0,1,1,1,1,Putative tail fiber protein OS=Klebsiella phage ZCKP1 OX=2201417 PE=4 SV=1,TC10,TC10TC8,A0A2Z4QEL7,Stephanstirmvirinae,tr|A0A2Z4QEL7|A0A2Z4QEL7_9CAUD,-,cluster_D74,-,1.3e-103,342.7,41.5,1.5e-81,271.3,5.6,7.0,4,2,3,7,7,6,5,Putative tail fiber protein OS=Klebsiella phage ZCKP1 OX=2201417 PE=4 SV=1,D74,Klebsiella,Klebsiella phage ZCKP1.
775,tr|A0A2Z4QIY6|A0A2Z4QIY6_9CAUD,-,cluster_16,-,1.7e-85,287.6,30.4,3.3999999999999998e-84,283.3,30.4,2.5,1,1,0,1,1,1,1,Tail fiber protein OS=Pseudomonas phage PFP1 OX=2201462 GN=PFP1_40 PE=4 SV=1,TC16,TC16,A0A2Z4QIY6,Autographiviridae,tr|A0A2Z4QIY6|A0A2Z4QIY6_9CAUD,-,cluster_D66,-,4e-58,195.0,1.0,8.2e-58,194.0,1.0,1.6,1,0,0,1,1,1,1,Tail fiber protein OS=Pseudomonas phage PFP1 OX=2201462 GN=PFP1_40 PE=4 SV=1,D66,Pseudomonas,Pseudomonas phage PFP1.
776,tr|A0A2Z5H2H2|A0A2Z5H2H2_9CAUD,-,cluster_0,-,1.3e-14,52.4,8.4,2.1e-14,51.7,8.4,1.2,1,0,0,1,1,1,1,Short tail fibers protein OS=Escherichia phage vB_EcoM_JB75 OX=2234085 GN=JB75_0111 PE=4 SV=1,TC0,TC0,A0A2Z5H2H2,Straboviridae,tr|A0A2Z5H2H2|A0A2Z5H2H2_9CAUD,-,cluster_D38,-,4.8e-23,81.2,10.5,4.9e-09,36.0,1.6,4.3,3,1,0,3,3,3,3,Short tail fibers protein OS=Escherichia phage vB_EcoM_JB75 OX=2234085 GN=JB75_0111 PE=4 SV=1,D38,Escherichia,Escherichia phage vB_EcoM_JB75.
777,tr|A0A2Z5H2N1|A0A2Z5H2N1_9CAUD,-,cluster_11,-,1.3e-88,296.2,7.6,1.6e-88,296.0,7.6,1.1,1,0,0,1,1,1,1,Hinge connector long tail fiber OS=Escherichia phage vB_EcoM_JB75 OX=2234085 GN=JB75_0026 PE=4 SV=1,TC11,TC11,A0A2Z5H2N1,Straboviridae,tr|A0A2Z5H2N1|A0A2Z5H2N1_9CAUD,-,cluster_D81,-,4.1e-39,132.0,0.6,4.1e-39,132.0,0.6,1.8,2,0,0,2,2,1,1,Hinge connector long tail fiber OS=Escherichia phage vB_EcoM_JB75 OX=2234085 GN=JB75_0026 PE=4 SV=1,D81,Escherichia,Escherichia phage vB_EcoM_JB75.
778,tr|A0A2Z5H383|A0A2Z5H383_9CAUD,-,cluster_9,-,3.4e-63,213.6,0.2,5.599999999999999e-63,212.9,0.2,1.3,1,0,0,1,1,1,1,Putative tail fiber protein OS=Escherichia phage Halfdan OX=2234092 PE=4 SV=1,TC9,TC9,A0A2Z5H383,unclassified,tr|A0A2Z5H383|A0A2Z5H383_9CAUD,-,cluster_D84,-,7.4e-31,107.4,0.0,1.3000000000000001e-30,106.6,0.0,1.3,1,0,0,1,1,1,1,Putative tail fiber protein OS=Escherichia phage Halfdan OX=2234092 PE=4 SV=1,D84,Escherichia,Escherichia phage Halfdan.
779,tr|A0A2Z5H3H1|A0A2Z5H3H1_9CAUD,-,cluster_16,-,1.2999999999999999e-83,281.4,21.4,1.8e-82,277.6,21.4,2.1,1,1,0,1,1,1,1,Tail fiber protein OS=Escherichia phage SRT7 OX=2268589 PE=4 SV=1,TC16,TC16,A0A2Z5H3H1,Autographiviridae,tr|A0A2Z5H3H1|A0A2Z5H3H1_9CAUD,-,cluster_D66,-,7.1e-61,203.9,1.3,1.4e-60,202.9,1.3,1.5,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage SRT7 OX=2268589 PE=4 SV=1,D66,Escherichia,Escherichia phage SRT7.
780,tr|A0A2Z5H423|A0A2Z5H423_9CAUD,-,cluster_0,-,0.0,3005.3,57.2,0.0,3005.1,57.2,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Escherichia phage vB_EcoM_JB75 OX=2234085 GN=JB75_0028 PE=4 SV=1,TC0,TC0TC14,A0A2Z5H423,Straboviridae,tr|A0A2Z5H423|A0A2Z5H423_9CAUD,-,cluster_D38,-,4.5e-119,390.8,40.4,7.9e-61,203.0,13.6,4.2,4,0,0,4,4,3,3,Long tail fiber proximal subunit OS=Escherichia phage vB_EcoM_JB75 OX=2234085 GN=JB75_0028 PE=4 SV=1,D38,Escherichia,Escherichia phage vB_EcoM_JB75.
781,tr|A0A2Z5HID7|A0A2Z5HID7_9CAUD,-,cluster_4,-,2.1e-177,591.7,25.7,7.7e-133,444.1,13.2,2.0,1,1,1,2,2,2,2,Tail fiber protein OS=Salmonella phage S107 OX=2231340 PE=4 SV=1,TC4,TC4TC3TC9,A0A2Z5HID7,unclassified,tr|A0A2Z5HID7|A0A2Z5HID7_9CAUD,-,cluster_D39,-,1.8e-37,128.6,0.5,4.6e-37,127.3,0.1,1.8,2,0,0,2,2,1,1,Tail fiber protein OS=Salmonella phage S107 OX=2231340 PE=4 SV=1,D39,Salmonella,Salmonella phage S107.
782,tr|A0A2Z5HJM2|A0A2Z5HJM2_9CAUD,-,cluster_15,-,8.8e-82,275.4,148.2,3.3e-55,187.4,31.5,6.3,2,2,3,5,5,5,3,Lateral tail fiber OS=Salmonella phage S113 OX=2231342 PE=4 SV=1,TC15,TC15TC16TC7,A0A2Z5HJM2,Demerecviridae,tr|A0A2Z5HJM2|A0A2Z5HJM2_9CAUD,-,cluster_D16,-,3.5e-27,95.6,107.5,1.7e-23,83.7,44.3,3.3,1,1,2,3,3,2,2,Lateral tail fiber OS=Salmonella phage S113 OX=2231342 PE=4 SV=1,D16,Salmonella,Salmonella phage S113.
783,tr|A0A2Z5HKI8|A0A2Z5HKI8_9CAUD,-,cluster_15,-,5.6e-177,590.6,180.3,7e-120,401.5,4.7,4.8,1,1,3,4,4,4,4,L-shaped fiber OS=Salmonella phage S114 OX=2231343 PE=4 SV=1,TC15,TC15TC16TC7,A0A2Z5HKI8,Demerecviridae,tr|A0A2Z5HKI8|A0A2Z5HKI8_9CAUD,-,cluster_D42,-,5.6999999999999995e-46,156.4,11.5,3.9e-37,127.6,3.3,4.2,2,2,3,5,5,2,2,L-shaped fiber OS=Salmonella phage S114 OX=2231343 PE=4 SV=1,D42,Salmonella,Salmonella phage S114.
784,tr|A0A2Z5HNM4|A0A2Z5HNM4_9CAUD,-,cluster_15,-,5.6e-177,590.6,180.3,7e-120,401.5,4.7,4.8,1,1,3,4,4,4,4,L-shaped fiber OS=Salmonella phage S133 OX=2231356 PE=4 SV=1,TC15,TC15TC16TC7,A0A2Z5HNM4,Demerecviridae,tr|A0A2Z5HNM4|A0A2Z5HNM4_9CAUD,-,cluster_D42,-,5.6999999999999995e-46,156.4,11.5,3.9e-37,127.6,3.3,4.2,2,2,3,5,5,2,2,L-shaped fiber OS=Salmonella phage S133 OX=2231356 PE=4 SV=1,D42,Salmonella,Salmonella phage S133.
785,tr|A0A2Z5HP68|A0A2Z5HP68_9CAUD,-,cluster_7,-,3.7e-58,197.6,6.2,8.8e-42,143.5,3.1,2.2,2,0,0,2,2,2,2,Tail fiber protein OS=Salmonella phage S132 OX=2231355 PE=4 SV=1,TC7,TC7TC15,A0A2Z5HP68,Demerecviridae,tr|A0A2Z5HP68|A0A2Z5HP68_9CAUD,-,cluster_D21,-,9e-21,74.5,0.0,2.2e-20,73.3,0.0,1.6,1,0,0,1,1,1,1,Tail fiber protein OS=Salmonella phage S132 OX=2231355 PE=4 SV=1,D21,Salmonella,Salmonella phage S132.
786,tr|A0A2Z5HPV7|A0A2Z5HPV7_9CAUD,-,cluster_4,-,2.1e-177,591.7,25.7,7.7e-133,444.1,13.2,2.0,1,1,1,2,2,2,2,Tail fiber protein OS=Salmonella phage S135 OX=2231358 PE=4 SV=1,TC4,TC4TC3TC9,A0A2Z5HPV7,unclassified,tr|A0A2Z5HPV7|A0A2Z5HPV7_9CAUD,-,cluster_D39,-,1.8e-37,128.6,0.5,4.6e-37,127.3,0.1,1.8,2,0,0,2,2,1,1,Tail fiber protein OS=Salmonella phage S135 OX=2231358 PE=4 SV=1,D39,Salmonella,Salmonella phage S135.
787,tr|A0A2Z5HQ97|A0A2Z5HQ97_9CAUD,-,cluster_15,-,0.0,1743.6,58.6,0.0,1196.0,27.4,4.8,2,1,2,4,4,4,4,Tail fiber protein OS=Salmonella phage S130 OX=2231353 PE=4 SV=1,TC15,TC15TC7,A0A2Z5HQ97,Demerecviridae,tr|A0A2Z5HQ97|A0A2Z5HQ97_9CAUD,-,cluster_D43,-,1.6000000000000001e-71,236.9,0.6,3.9e-71,235.6,0.6,1.7,1,0,0,1,1,1,1,Tail fiber protein OS=Salmonella phage S130 OX=2231353 PE=4 SV=1,D43,Salmonella,Salmonella phage S130.
788,tr|A0A2Z5HQQ2|A0A2Z5HQQ2_9CAUD,-,cluster_12,-,0.0,2482.4,30.2,0.0,2482.2,30.2,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage LL12 OX=2233993 GN=CPT_LL12_041 PE=4 SV=1,TC12,TC12,A0A2Z5HQQ2,Vequintavirinae,tr|A0A2Z5HQQ2|A0A2Z5HQQ2_9CAUD,-,cluster_D47,-,1.1000000000000002e-111,370.4,1.9,1.1000000000000002e-111,370.4,1.9,2.4,3,0,0,3,3,2,1,Tail fiber protein OS=Escherichia phage LL12 OX=2233993 GN=CPT_LL12_041 PE=4 SV=1,D47,Escherichia,Escherichia phage LL12.
789,tr|A0A2Z5HR39|A0A2Z5HR39_9CAUD,-,cluster_15,-,0.0,1167.3,73.6,0.0,1114.8,55.1,4.6,2,2,1,4,4,4,2,L-shaped tail fiber OS=Salmonella phage S132 OX=2231355 PE=4 SV=1,TC15,TC15TC16TC14,A0A2Z5HR39,Demerecviridae,tr|A0A2Z5HR39|A0A2Z5HR39_9CAUD,-,cluster_D43,-,2.9e-66,220.0,1.9,1.6000000000000002e-65,217.6,0.5,3.0,3,0,0,3,3,1,1,L-shaped tail fiber OS=Salmonella phage S132 OX=2231355 PE=4 SV=1,D43,Salmonella,Salmonella phage S132.
790,tr|A0A2Z5HRB7|A0A2Z5HRB7_9CAUD,-,cluster_9,-,0.0,1994.3,25.3,0.0,1990.9,25.3,2.1,1,1,0,1,1,1,1,Tail fiber protein OS=Escherichia phage LL12 OX=2233993 GN=CPT_LL12_036 PE=4 SV=1,TC9,TC9TC4TC3,A0A2Z5HRB7,Vequintavirinae,tr|A0A2Z5HRB7|A0A2Z5HRB7_9CAUD,-,cluster_D84,-,7.7e-144,477.6,0.1,7.7e-144,477.6,0.1,2.0,3,0,0,3,3,1,1,Tail fiber protein OS=Escherichia phage LL12 OX=2233993 GN=CPT_LL12_036 PE=4 SV=1,D84,Escherichia,Escherichia phage LL12.
791,tr|A0A2Z5HRE3|A0A2Z5HRE3_9CAUD,-,cluster_8,-,0.0,1389.5,22.4,0.0,1389.4,22.4,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage LL12 OX=2233993 GN=CPT_LL12_027 PE=4 SV=1,TC8,TC8TC10,A0A2Z5HRE3,Vequintavirinae,tr|A0A2Z5HRE3|A0A2Z5HRE3_9CAUD,-,cluster_D32,-,1.1e-237,787.4,20.6,1.4e-237,787.0,20.6,1.1,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage LL12 OX=2233993 GN=CPT_LL12_027 PE=4 SV=1,D32,Escherichia,Escherichia phage LL12.
792,tr|A0A2Z5HRK3|A0A2Z5HRK3_9CAUD,-,cluster_15,-,5.3e-82,276.1,149.0,3.3e-55,187.4,31.5,6.3,2,2,3,5,5,5,3,L-shaped tail fiber OS=Salmonella phage S147 OX=2231362 PE=4 SV=1,TC15,TC15TC16TC7,A0A2Z5HRK3,Demerecviridae,tr|A0A2Z5HRK3|A0A2Z5HRK3_9CAUD,-,cluster_D16,-,3.5e-27,95.6,107.5,1.7e-23,83.7,44.3,3.3,1,1,2,3,3,2,2,L-shaped tail fiber OS=Salmonella phage S147 OX=2231362 PE=4 SV=1,D16,Salmonella,Salmonella phage S147.
793,tr|A0A2Z5HRU7|A0A2Z5HRU7_9CAUD,-,cluster_15,-,0.0,1767.2,40.0,0.0,1767.0,40.0,1.0,1,0,0,1,1,1,1,L-shaped tail fiber OS=Salmonella phage S124 OX=2231351 PE=4 SV=1,TC15,TC15TC16TC7,A0A2Z5HRU7,Demerecviridae,tr|A0A2Z5HRU7|A0A2Z5HRU7_9CAUD,-,cluster_D43,-,7.3e-67,221.9,4.0,7.800000000000001e-67,221.8,0.7,2.6,2,0,0,2,2,1,1,L-shaped tail fiber OS=Salmonella phage S124 OX=2231351 PE=4 SV=1,D43,Salmonella,Salmonella phage S124.
794,tr|A0A2Z5HS61|A0A2Z5HS61_9CAUD,-,cluster_1,-,5.1e-187,620.9,2.7,5.7e-187,620.7,2.7,1.0,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage LL12 OX=2233993 GN=CPT_LL12_032 PE=4 SV=1,TC1,TC1,A0A2Z5HS61,Vequintavirinae,tr|A0A2Z5HS61|A0A2Z5HS61_9CAUD,-,cluster_D68,-,3.4e-41,139.3,0.1,6.8e-41,138.3,0.1,1.5,1,0,0,1,1,1,1,Tail fiber protein OS=Escherichia phage LL12 OX=2233993 GN=CPT_LL12_032 PE=4 SV=1,D68,Escherichia,Escherichia phage LL12.
795,tr|A0A2Z5HS62|A0A2Z5HS62_9CAUD,-,cluster_4,-,2.1e-177,591.7,25.7,7.7e-133,444.1,13.2,2.0,1,1,1,2,2,2,2,Tail fiber protein OS=Salmonella phage S137 OX=2231359 PE=4 SV=1,TC4,TC4TC3TC9,A0A2Z5HS62,unclassified,tr|A0A2Z5HS62|A0A2Z5HS62_9CAUD,-,cluster_D39,-,1.8e-37,128.6,0.5,4.6e-37,127.3,0.1,1.8,2,0,0,2,2,1,1,Tail fiber protein OS=Salmonella phage S137 OX=2231359 PE=4 SV=1,D39,Salmonella,Salmonella phage S137.
